rooms,area,bathrooms,toilets,facades_number,number_floors,build_year,has_terrace,has_garden,has_garage,elevator,is_furnished,leased,running_water,primary_energy_consumption,postal_code,cadastral_income,has_swimming_pool,property_type_house,property_type_other,locality_antwerp,locality_braine-l-alleud,locality_brussels,locality_gent,locality_laken,locality_liege,locality_lier,locality_mons,locality_mouscron,locality_namur,locality_nivelles,locality_oostende,locality_other,locality_pont-a-celles,locality_roeselare,locality_seraing,locality_tournai,locality_tubize,locality_turnhout,locality_wavre,property_subtype_duplex,property_subtype_other,property_subtype_residence,property_subtype_studio,property_subtype_villa,has_equipped_kitchen_Not equipped,has_equipped_kitchen_Partially equipped,has_equipped_kitchen_Super equipped,y_true,y_pred_oof,loss
3.0,115.0,1.0,2.0,3.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,232.0,6030,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,180000.0,271567.10121766553,91567.10121766552
2.0,150.0,1.0,1.0,3.0,3.0,2022.0,1,0,1,1,0,0.0,1.0,232.0,1420,803.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,465600.0,556351.5391301941,90751.53913019413
2.0,285.0,1.0,1.0,2.0,2.0,1850.0,1,1,0,0,0,0.0,1.0,423.0,4920,1327.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,199000.0,316733.9171792781,117733.9171792781
2.0,96.0,1.0,1.0,3.0,3.0,2010.0,1,0,0,1,0,0.0,1.0,232.0,1500,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,390000.0,309264.1859617808,80735.81403821922
2.0,127.0,1.0,1.0,4.0,3.0,1968.0,1,1,1,0,0,0.0,1.0,320.0,3630,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,275000.0,334639.8031971342,59639.80319713423
2.0,108.0,2.0,2.0,2.0,4.0,1959.0,0,1,1,0,0,0.0,1.0,232.0,8310,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,295000.0,431526.3460762327,136526.34607623267
4.0,238.0,1.0,2.0,4.0,3.0,2002.0,1,1,1,0,0,0.0,1.0,234.0,6800,949.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,535000.0,599186.0190830894,64186.01908308943
3.0,281.0,1.0,1.0,3.0,3.0,2010.0,1,0,1,0,0,0.0,1.0,317.0,7062,1490.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,580000.0,315134.5912713916,264865.4087286084
1.0,83.0,1.0,1.0,2.0,3.0,2022.0,1,1,0,1,0,1.0,1.0,112.0,9600,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,199000.0,256801.4330023366,57801.43300233659
3.0,156.0,1.0,2.0,3.0,3.0,2010.0,1,0,0,0,0,0.0,1.0,232.0,9820,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,645900.0,564924.3437150996,80975.65628490038
2.0,81.0,1.0,1.0,2.0,1.0,2010.0,0,0,0,0,0,0.0,1.0,158.0,4280,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,250000.0,166714.94140192022,83285.05859807978
5.0,324.0,2.0,1.0,3.0,3.0,1968.0,1,1,1,0,0,0.0,1.0,452.0,8800,984.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,535000.0,381900.8537494963,153099.14625050372
4.0,275.0,2.0,3.0,3.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,187.0,7730,803.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,499000.0,577400.7060557981,78400.7060557981
4.0,492.0,1.0,3.0,4.0,2.0,2024.0,1,1,0,0,0,0.0,1.0,66.0,1933,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1750000.0,904438.2752584496,845561.7247415504
3.0,204.0,1.0,2.0,3.0,3.0,1956.0,1,1,0,0,0,0.0,1.0,232.0,3800,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,497000.0,350608.30186720146,146391.69813279854
3.0,164.0,1.0,2.0,3.0,3.0,1899.0,1,0,0,0,0,0.0,1.0,190.0,4460,466.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,189000.0,257749.2574716044,68749.25747160436
3.0,163.0,2.0,2.0,3.0,3.0,1944.0,1,1,0,0,0,0.0,1.0,386.0,1170,919.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,450000.0,550917.5606137273,100917.56061372731
4.0,200.0,1.0,2.0,2.0,3.0,1875.0,1,1,0,0,0,0.0,1.0,272.0,4100,577.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,195000.0,253350.42269323667,58350.42269323667
1.0,66.0,1.0,1.0,2.0,4.0,2024.0,1,0,0,1,0,0.0,1.0,232.0,2300,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,999999.0,226410.0973515346,773588.9026484654
4.0,323.0,2.0,1.0,3.0,3.0,2010.0,0,1,1,0,0,0.0,1.0,232.0,4910,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,615000.0,464215.9889057622,150784.0110942378
2.0,241.0,2.0,2.0,2.0,1.0,2023.0,1,1,1,1,0,0.0,1.0,167.0,9000,803.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1750000.0,965408.2554431118,784591.7445568882
5.0,247.0,2.0,3.0,4.0,2.0,1980.0,1,1,1,0,1,0.0,1.0,444.0,6043,1295.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,365000.0,260609.6183865454,104390.3816134546
4.0,225.0,1.0,2.0,3.0,3.0,1999.0,1,1,1,0,0,1.0,1.0,146.0,2811,639.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,575000.0,498166.50122867216,76833.49877132784
3.0,187.0,2.0,2.0,2.0,1.0,2022.0,1,1,1,0,0,0.0,1.0,232.0,4460,1165.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,449000.0,352725.5661845596,96274.4338154404
3.0,155.0,1.0,1.0,4.0,3.0,2010.0,0,0,1,0,0,0.0,1.0,660.0,4100,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,475000.0,212503.43043982197,262496.5695601781
3.0,105.0,1.0,1.0,2.0,3.0,2010.0,1,0,1,1,0,0.0,1.0,193.0,7500,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,185000.0,246816.7787656236,61816.7787656236
5.0,300.0,2.0,2.0,2.0,3.0,1969.0,1,1,1,0,0,0.0,1.0,253.0,4030,2144.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,525000.0,460052.0505871119,64947.94941288809
4.0,148.0,1.0,2.0,4.0,3.0,2010.0,0,1,0,0,0,0.0,1.0,232.0,5020,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,475706.0,395767.2311349648,79938.7688650352
7.0,375.0,5.0,1.0,2.0,3.0,1915.0,1,0,0,0,0,0.0,1.0,232.0,9000,803.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,939000.0,1195662.7714701914,256662.77147019145
3.0,125.0,1.0,1.0,4.0,2.0,2024.0,1,1,1,0,0,0.0,1.0,70.0,4100,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,259000.0,354385.1171256899,95385.11712568993
3.0,150.0,1.0,1.0,3.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,210.0,6061,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,179000.0,269599.9704386891,90599.97043868912
3.0,190.0,1.0,2.0,4.0,3.0,2010.0,0,0,1,0,0,0.0,1.0,232.0,2980,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,630000.0,552858.6050738613,77141.39492613869
3.0,210.0,1.0,1.0,4.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,884.0,3630,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,270000.0,326358.1266692375,56358.12666923751
5.0,584.0,1.0,1.0,2.0,1.0,2010.0,0,1,0,0,0,0.0,1.0,232.0,4360,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,165000.0,391741.4072960605,226741.40729606053
6.0,407.0,2.0,2.0,2.0,3.0,1961.0,1,1,1,0,0,0.0,1.0,232.0,1500,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,930000.0,723573.5754835051,206426.42451649485
2.0,63.0,1.0,1.0,2.0,2.0,2016.0,1,0,1,0,0,0.0,1.0,193.0,9150,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,287500.0,212704.2582584183,74795.7417415817
3.0,178.0,1.0,2.0,3.0,3.0,1981.0,1,0,1,0,0,0.0,1.0,126.0,3530,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,430000.0,343025.3791652868,86974.62083471322
3.0,350.0,3.0,3.0,4.0,3.0,2016.0,1,0,1,1,0,0.0,1.0,70.0,7500,4857.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1350000.0,946006.874262035,403993.125737965
2.0,113.0,1.0,1.0,3.0,3.0,2010.0,1,0,0,1,0,0.0,1.0,128.0,9300,913.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,194000.0,277071.19183425826,83071.19183425826
4.0,180.0,1.0,1.0,3.0,2.0,2010.0,0,1,0,0,0,0.0,1.0,197.0,2020,575.0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,385000.0,623934.6133204518,238934.6133204518
5.0,397.0,4.0,1.0,4.0,2.0,2007.0,1,1,1,0,0,0.0,1.0,167.0,8300,2634.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1750000.0,1452193.385176742,297806.614823258
3.0,362.0,2.0,3.0,4.0,1.0,2010.0,0,1,1,0,0,0.0,1.0,145.0,5070,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,650000.0,551593.140466456,98406.85953354403
2.0,226.0,1.0,2.0,2.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,354.0,7100,495.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,229000.0,164706.98412678082,64293.01587321918
3.0,149.0,1.0,1.0,3.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,650.0,2220,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,267500.0,327043.16262811894,59543.16262811894
4.0,396.0,1.0,3.0,4.0,3.0,1918.0,1,0,0,0,0,0.0,1.0,476.0,4170,1398.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,199000.0,582957.7166935839,383957.7166935839
5.0,278.0,1.0,2.0,4.0,2.0,2010.0,1,1,1,0,0,0.0,1.0,424.0,5570,619.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,250000.0,365492.99814479536,115492.99814479536
3.0,400.0,1.0,1.0,3.0,3.0,2010.0,1,0,0,0,0,0.0,1.0,164.0,7711,1269.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,510000.0,381717.8941670151,128282.1058329849
3.0,141.0,1.0,1.0,3.0,3.0,2021.0,1,0,0,1,0,0.0,1.0,34.0,4840,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,474000.0,408510.3926237554,65489.60737624462
7.0,280.0,2.0,1.0,3.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,410.0,1930,1809.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,825000.0,625418.6034864198,199581.39651358023
3.0,330.0,1.0,1.0,2.0,2.0,2010.0,1,1,1,0,0,0.0,1.0,371.0,2600,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,995000.0,759984.2255234983,235015.7744765017
2.0,400.0,2.0,2.0,3.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,386.0,7134,946.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,239000.0,305457.2142507204,66457.2142507204
3.0,133.0,1.0,1.0,3.0,3.0,2010.0,0,1,0,0,0,0.0,1.0,259.0,9100,493.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,230000.0,306949.2974223686,76949.2974223686
2.0,125.0,1.0,1.0,2.0,7.0,2010.0,1,0,1,1,0,1.0,1.0,179.0,6000,1795.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,149999.0,293601.6282315203,143602.6282315203
2.0,141.0,1.0,1.0,3.0,3.0,1999.0,1,0,1,0,0,0.0,1.0,349.0,8310,1244.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,460000.0,325956.81639841927,134043.1836015807
4.0,230.0,1.0,3.0,4.0,2.0,2020.0,0,1,1,0,0,0.0,1.0,105.0,6543,1457.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,427000.0,609642.2117225506,182642.21172255056
4.0,223.0,2.0,3.0,2.0,3.0,1950.0,1,1,0,0,0,0.0,1.0,5.0,2610,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,650000.0,717911.6607842731,67911.66078427306
3.0,144.0,1.0,1.0,3.0,3.0,1957.0,1,1,1,0,0,0.0,1.0,629.0,2480,758.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,245000.0,335813.9501571792,90813.9501571792
2.0,104.0,1.0,1.0,3.0,3.0,2010.0,1,0,1,1,0,0.0,1.0,232.0,4920,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,265000.0,332652.1764791538,67652.1764791538
5.0,205.0,1.0,2.0,3.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,363.0,6900,723.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,298500.0,210297.45955361272,88202.54044638728
6.0,283.0,2.0,3.0,4.0,3.0,2024.0,1,1,1,0,0,0.0,1.0,63.0,6900,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,750000.0,597925.8428934336,152074.15710656636
3.0,179.0,2.0,1.0,4.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,638.0,4030,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,319000.0,381393.9517095315,62393.95170953148
3.0,147.0,1.0,1.0,4.0,3.0,1977.0,0,1,1,0,0,0.0,1.0,259.0,3580,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,439000.0,372958.932672667,66041.06732733297
3.0,119.0,1.0,2.0,2.0,3.0,2023.0,1,0,0,1,0,0.0,1.0,232.0,8210,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,356895.0,430931.36260123865,74036.36260123865
1.0,90.0,1.0,1.0,2.0,2.0,2023.0,1,0,1,1,0,0.0,1.0,232.0,2240,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,400000.0,312319.0751700642,87680.92482993577
3.0,125.0,3.0,2.0,4.0,3.0,1948.0,1,0,0,1,1,0.0,1.0,99.0,8300,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1625000.0,1477096.8490310372,147903.1509689628
2.0,116.0,1.0,2.0,2.0,5.0,2024.0,1,1,1,1,0,0.0,1.0,45.0,1140,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,460000.0,519134.0379894831,59134.0379894831
4.0,264.0,1.0,2.0,4.0,3.0,2010.0,0,1,0,0,0,0.0,1.0,527.0,6460,1217.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,200000.0,303373.0315004806,103373.0315004806
4.0,180.0,1.0,1.0,3.0,3.0,2024.0,1,1,1,0,0,0.0,1.0,45.0,5310,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,485000.0,421025.672480126,63974.32751987403
3.0,153.0,1.0,1.0,3.0,3.0,2010.0,0,1,0,0,0,0.0,1.0,429.0,6030,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,99000.0,156501.4491496018,57501.4491496018
2.0,118.0,1.0,1.0,4.0,3.0,1948.0,1,1,0,0,0,1.0,1.0,181.0,4100,2320.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,199000.0,276739.04214975727,77739.04214975727
15.0,758.0,5.0,5.0,3.0,3.0,2010.0,0,0,0,0,0,0.0,1.0,232.0,5660,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,990000.0,739087.9585678036,250912.0414321964
3.0,254.0,1.0,2.0,4.0,3.0,1991.0,1,1,1,0,0,0.0,1.0,196.0,9150,1207.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,719000.0,597008.6504495995,121991.34955040053
2.0,93.0,1.0,1.0,4.0,6.0,2024.0,1,0,0,1,0,0.0,1.0,232.0,5000,803.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,350000.0,406611.66308455606,56611.66308455606
2.0,200.0,2.0,2.0,2.0,3.0,2010.0,0,1,1,0,0,0.0,1.0,328.0,7850,1514.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,280000.0,362603.4989630279,82603.4989630279
3.0,211.0,2.0,2.0,4.0,1.0,1900.0,0,1,1,0,0,0.0,1.0,232.0,6560,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,230000.0,381109.3091873032,151109.30918730318
4.0,316.0,2.0,2.0,2.0,8.0,1936.0,1,0,1,1,0,0.0,1.0,234.0,1000,803.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1270000.0,904793.6246291406,365206.3753708594
3.0,190.0,1.0,1.0,3.0,2.0,2010.0,1,1,0,0,0,0.0,1.0,975.0,1670,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,225000.0,410386.13227422046,185386.1322742205
3.0,222.0,2.0,1.0,3.0,3.0,2024.0,1,1,1,0,0,0.0,1.0,232.0,4730,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,750000.0,578713.6383704391,171286.36162956094
4.0,180.0,1.0,2.0,4.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,612.0,1860,941.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,850000.0,488150.22684992367,361849.77315007633
4.0,168.0,1.0,1.0,3.0,3.0,2010.0,0,0,1,0,0,0.0,1.0,162.0,3500,990.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,320000.0,408156.0059569741,88156.00595697411
1.0,124.0,1.0,1.0,3.0,6.0,2010.0,1,1,0,1,0,0.0,1.0,0.0,3500,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,505000.0,402173.2623258561,102826.73767414392
3.0,154.0,1.0,1.0,3.0,2.0,2009.0,1,1,1,0,0,0.0,1.0,368.0,6180,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,300000.0,209686.68918120116,90313.31081879888
3.0,120.0,1.0,1.0,3.0,3.0,2010.0,0,1,1,0,0,0.0,1.0,434.0,6823,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,79000.0,196324.06382478448,117324.06382478448
2.0,120.0,1.0,1.0,3.0,3.0,2023.0,1,0,0,1,0,0.0,1.0,232.0,8790,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,445000.0,387017.7702056743,57982.229794325714
2.0,130.0,1.0,1.0,2.0,3.0,2010.0,0,1,0,0,0,0.0,1.0,232.0,5070,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,109000.0,293638.9237640802,184638.92376408025
4.0,172.0,2.0,2.0,3.0,2.0,1930.0,1,1,1,0,0,0.0,1.0,329.0,4040,708.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,370000.0,274683.0670444479,95316.93295555213
1.0,59.0,1.0,1.0,3.0,3.0,2018.0,1,0,0,0,0,0.0,1.0,133.0,8300,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,285000.0,458262.0900090896,173262.09000908956
4.0,208.0,1.0,2.0,3.0,3.0,2024.0,1,1,1,0,0,0.0,1.0,232.0,9860,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,680000.0,588309.3585466925,91690.64145330749
2.0,115.0,2.0,2.0,2.0,2.0,2015.0,0,0,0,0,0,0.0,1.0,109.0,1000,803.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,445000.0,366230.3209229491,78769.67907705088
2.0,70.0,2.0,1.0,3.0,3.0,2010.0,1,0,0,0,0,0.0,1.0,180.0,8300,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,975000.0,719149.6255273209,255850.3744726791
5.0,174.0,2.0,2.0,3.0,3.0,2010.0,0,1,1,0,0,0.0,1.0,211.0,6560,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,140000.0,268534.4336098688,128534.4336098688
5.0,224.0,1.0,3.0,4.0,3.0,2019.0,1,1,0,0,0,0.0,1.0,106.0,4960,1414.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,845000.0,722973.1186932262,122026.88130677376
3.0,155.0,1.0,2.0,3.0,3.0,1997.0,1,1,0,0,0,0.0,1.0,330.0,1501,1388.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,420000.0,358508.0348692997,61491.96513070032
3.0,306.0,1.0,1.0,3.0,3.0,2024.0,0,1,1,0,0,1.0,1.0,232.0,2170,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,402050.0,515728.2215667348,113678.22156673478
2.0,130.0,1.0,1.0,2.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,470.0,7012,713.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,90000.0,169120.06327499825,79120.06327499825
2.0,104.0,1.0,1.0,3.0,5.0,2010.0,1,0,0,0,0,0.0,1.0,232.0,5000,803.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,550000.0,435586.584386877,114413.41561312298
